21:10.7,-0.23395,4.58,0,18.0894
21:10.7,-0.57655,4.61,0,18.3874
21:10.8,-0.31775,4.64,0,17.6512
21:10.8,-0.58075,4.68,0,17.809
21:10.8,-0.21835,4.71,0,17.7354
21:10.9,-0.59245,4.74,0,17.6336
21:10.9,-0.34675,4.78,0,17.6327
21:10.9,-0.36665,4.81,0,18.0803
21:11.0,-0.49035,4.84,0,17.6534
21:11.0,-0.70495,4.87,0,18.2653
21:11.0,-2.45235,4.91,0,17.6579
21:11.1,-0.61845,4.94,0,17.5223
21:11.1,-0.08785,4.97,0,17.3263
21:11.1,-0.60565,5.01,1,17.7846
21:11.2,-0.32165,5.04,1,17.9907
21:11.2,-0.42865,5.07,1,18.4264
21:11.2,-0.56475,5.11,1,18.3596
21:11.3,-0.53185,5.14,1,18.3789
21:11.3,-0.35305,5.17,1,18.0803
21:11.3,-0.35485,5.2,1,17.9181
21:11.4,-0.46165,5.24,1,18.0782
21:11.4,-0.29625,5.27,1,17.8995
21:11.4,-0.54355,5.3,1,17.8995
21:11.5,-0.36955,5.34,1,18.9008
21:11.5,-0.57145,5.37,1,18.3789
21:11.5,-0.27635,5.4,1,19.6789
21:11.6,-0.39125,5.44,1,20.1777
21:11.6,-0.32545,5.47,1,20.1562
21:11.6,-0.54585,5.5,1,20.042
21:11.7,-0.33505,5.53,1,20.9625
21:11.7,-0.51395,5.57,1,22.1586
21:11.7,-0.52765,5.6,1,22.1586
21:11.8,-0.35525,5.63,1,20.9388
21:11.8,-0.51465,5.67,1,21.0915
21:11.8,-0.32345,5.7,1,22.9929
21:11.9,-1.02945,5.73,1,23.8406
21:11.9,0.10075,5.77,1,23.3012
21:11.9,-0.42575,5.8,1,24.5277
21:12.0,-0.12405,5.83,1,24.935
21:12.0,-0.77325,5.87,1,24.5318
21:12.0,-0.08115,5.9,1,24.8675
21:12.1,-0.51865,5.93,1,25.5741
21:12.1,-0.64725,5.96,1,26.1133
21:12.1,-0.29885,6,1,25.3373
21:12.2,-0.41775,6.03,1,26.3463
21:12.2,-0.54455,6.06,1,26.1698
21:12.2,-0.47045,6.1,1,26.768
21:12.3,-0.37975,6.13,1,26.0055
21:12.3,-0.19585,6.16,1,24.5299
21:12.3,-0.69955,6.19,1,25.3267
21:12.4,-0.14695,6.23,1,25.5417
21:12.4,-0.30285,6.26,1,25.5417
21:12.4,-0.71465,6.29,1,24.5886
21:12.5,-0.36375,6.32,1,24.8725
21:12.5,-0.59335,6.36,1,25.306
21:12.5,0.02265,6.39,1,25.6426
21:12.6,0.13565,6.42,1,25.5608
21:12.6,-1.40195,6.46,1,25.8238
21:12.6,0.26805,6.49,1,26.5157
21:12.7,-0.78985,6.52,1,26.6216
21:12.7,-0.71275,6.56,1,26.5608
21:12.7,-0.19645,6.59,1,27.0825
21:12.8,-0.27385,6.62,1,27.7167
21:12.8,-0.61595,6.66,1,27.8036
21:12.8,-0.36855,6.69,1,28.327
21:12.9,-0.34665,6.72,1,28.2774
21:12.9,-0.51285,6.75,1,28.3354
21:12.9,-0.52765,6.79,1,28.8506
21:13.0,-0.11455,6.82,1,29.1633
21:13.0,-0.63175,6.85,1,29.2244
21:13.0,-0.41295,6.89,1,29.0504
21:13.1,-0.62025,6.92,1,29.5579
21:13.1,-0.18805,6.95,1,29.7669
21:13.1,-0.82565,6.98,1,30.755
21:13.2,-0.14085,7.02,1,31.0187
21:13.2,-0.34655,7.05,1,30.9946
21:13.2,-0.35805,7.08,1,31.7959
21:13.3,-0.34575,7.11,1,31.6237
21:13.3,-0.53795,7.15,1,31.8196
21:13.3,-0.34695,7.18,1,32.4122
21:13.4,-0.90945,7.21,1,32.5513
21:13.4,0.13005,7.25,1,33.3064
21:13.4,-0.96175,7.28,1,33.8679
21:13.5,-0.01685,7.31,1,34.0433
21:13.5,-0.94015,7.34,1,34.2336
21:13.5,2.51845,7.38,1,34.4494
21:13.5,-3.17775,7.41,1,34.1435
21:13.6,-0.51775,7.44,1,34.3498
21:13.6,-0.36455,7.48,1,34.5431
21:13.6,-0.82005,7.51,1,34.0877
21:13.7,-0.27485,7.54,1,34.2744
21:13.7,0.50895,7.57,1,34.0971
21:13.7,-0.28455,7.61,1,33.3608
21:13.8,-0.59965,7.64,1,33.5132
21:13.8,0.61535,7.67,1,34.3622
21:13.8,-1.62615,7.71,1,34.1231
21:13.9,-0.20075,7.74,1,34.9588
21:13.9,-0.53535,7.77,1,34.6966
21:13.9,0.26165,7.8,1,34.47
21:14.0,-1.01755,7.84,1,34.9786
21:14.0,-0.14535,7.87,0,33.7371
21:14.0,-0.36665,7.9,0,33.4667
21:14.1,-0.65525,7.94,0,33.8206
21:14.1,-0.25005,7.97,0,34.4695
21:14.1,-0.20815,8,0,34.0061
21:14.2,-0.94615,8.04,0,34.0882
21:14.2,-0.36495,8.07,0,33.4281
21:14.2,-0.29765,8.1,0,33.7562
21:14.3,-0.38235,8.14,0,33.1496
21:14.3,-0.69895,8.17,0,30.981
21:14.3,-0.21745,8.2,0,30.7597
21:14.4,-0.12835,8.24,0,30.9998
21:14.4,-0.61235,8.27,0,30.5941
21:14.4,-0.50025,8.3,0,30.7841
21:14.5,-0.27655,8.33,0,30.6259
21:14.5,-0.46415,8.37,0,30.7986
21:14.5,-0.43675,8.4,0,30.8019
21:14.6,-0.48565,8.43,0,30.9206
21:14.6,-0.48165,8.47,0,30.8261
21:14.6,-0.25705,8.5,0,31.2318
21:14.7,-0.50135,8.53,0,31.3152
21:14.7,-0.41715,8.57,0,31.005
21:14.7,-0.37975,8.6,0,30.5839
21:14.8,-0.33745,8.63,0,30.9777
21:14.8,-0.43275,8.67,0,30.5433
21:14.8,-0.35485,8.7,0,29.8842
21:14.9,-0.60065,8.73,0,30.4691
21:14.9,-0.37055,8.77,0,30.672
21:14.9,-0.45255,8.8,0,30.4067
21:15.0,-0.43275,8.83,0,30.6399
21:15.0,-0.33345,8.86,0,30.3361
21:15.0,-0.51865,8.9,0,30.3364
21:15.1,-0.33745,8.93,0,30.1796
21:15.1,-0.56355,8.96,0,29.8057
21:15.1,-0.34675,9,0,29.2787
21:15.2,-0.33345,9.03,0,28.9894
21:15.2,-0.43485,9.06,0,29.1027
21:15.2,-0.47075,9.09,0,28.7268
21:15.3,-0.33345,9.13,0,28.6113
21:15.3,-0.49875,9.16,0,28.6795
21:15.3,-0.40365,9.19,0,28.3434
21:15.4,-0.38785,9.22,0,28.3434
21:15.4,-0.51865,9.26,0,27.9923
21:15.4,-0.45635,9.29,0,27.9946
21:15.5,-0.46585,9.32,0,27.1215
21:15.5,-0.44425,9.36,0,26.947
21:15.5,-0.36795,9.39,0,26.4947
21:15.6,-0.40365,9.42,0,26.1416
21:15.6,-0.44855,9.45,0,26.2046
21:15.6,-0.33745,9.49,0,25.7948
21:15.7,-0.38385,9.52,0,26
21:15.7,-0.50515,9.55,0,25.2261
21:15.7,-0.34905,9.59,0,24.7672
21:15.8,-0.47375,9.62,0,24.5326
21:15.8,-0.32165,9.65,0,25.4511
21:15.8,-0.43675,9.69,0,24.9132
21:15.9,-0.48165,9.72,0,24.5266
21:15.9,-0.37195,9.75,0,25.1689
21:15.9,-0.48955,9.79,0,25.3368
21:16.0,-0.39165,9.82,0,24.4968
21:16.0,-0.39555,9.85,0,24.3558
21:16.0,-0.35305,9.88,0,24.1866
21:16.1,-0.45255,9.92,0,24.8526
21:16.1,-0.50135,9.95,0,24.3578
21:16.1,-0.36255,9.98,0,23.8966
21:16.2,-0.39965,10.02,0,23.4862
21:16.2,-0.42315,10.05,0,23.2797
21:16.2,-0.39965,10.08,0,23.5513
21:16.3,-0.51695,10.12,0,23.6733
21:16.3,-0.41535,10.15,0,23.4995
21:16.3,-0.48565,10.18,0,23.4231
21:16.4,-0.39965,10.21,0,23.4615
21:16.4,-0.46815,10.25,0,23.4932
21:16.4,-0.35485,10.28,0,23.5277
21:16.5,-0.43275,10.31,0,24.3914
21:16.5,-0.39965,10.35,0,23.6671
21:16.5,-0.49735,10.38,0,24.0054
21:16.5,-0.44855,10.41,0,23.9289
21:16.6,-0.39005,10.44,0,22.5542
21:16.6,-0.42545,10.48,0,23.2014
21:16.6,-0.44575,10.51,0,23.0725
21:16.7,-0.38625,10.54,0,23.0525
21:16.7,-0.38385,10.58,0,22.5301
21:16.7,-0.41935,10.61,0,22.9161
21:16.8,-0.45255,10.64,0,22.3982
21:16.8,-0.44065,10.67,0,22.1374
21:16.8,-0.42085,10.71,0,22.5872
21:16.9,-0.45395,10.74,0,22.1471
21:16.9,-0.44855,10.77,0,22.2793
21:16.9,-0.40365,10.81,0,22.1008
21:17.0,-0.48565,10.84,0,21.6549
21:17.0,-0.46415,10.88,0,22.0129
21:17.0,-0.35485,10.91,0,21.5645
21:17.1,-0.40365,10.94,0,22.2097
21:17.1,-0.39965,10.98,0,22.0509
21:17.1,-0.39005,11.01,0,21.9561
21:17.2,-0.43675,11.04,0,21.4363
21:17.2,-0.40365,11.07,0,21.3477
21:17.2,-0.41535,11.11,0,21.558
21:17.3,-0.46985,11.14,0,21.3536
21:17.3,-0.37055,11.17,0,21.2762
21:17.3,-0.41935,11.21,0,21.1365
21:17.4,-0.38785,11.24,0,21.007
21:17.4,-0.43675,11.27,0,20.9948
21:17.4,-0.43275,11.31,0,21.2323
21:17.5,-0.41935,11.34,0,21.036
21:17.5,-0.36665,11.38,0,21.0418
21:17.5,-0.51865,11.41,0,21.0712
21:17.6,-0.37055,11.44,0,21.3336
21:17.6,-0.43275,11.48,0,21.4288
21:17.6,-0.41275,11.51,0,21.2481
21:17.7,-0.41935,11.54,0,21.304
21:17.7,-0.38225,11.58,0,21.2959
21:17.7,-0.43485,11.61,0,21.3584
21:17.8,-0.39965,11.64,0,21.0638
21:17.8,-0.43675,11.67,0,21.2403
21:17.8,-0.56155,11.71,0,21.0346
21:17.9,-0.23785,11.74,0,20.9928
21:17.9,-0.49315,11.77,0,20.8647
21:17.9,-0.38225,11.81,0,20.9516
21:18.0,-0.39965,11.84,0,21.1329
21:18.0,-0.41935,11.87,0,20.9075
21:18.0,-0.40365,11.9,0,20.7993
21:18.1,-0.44995,11.94,0,20.8721
21:18.1,-0.42435,11.97,0,20.8589
21:18.1,-0.45395,12,0,20.683
21:18.2,-0.34675,12.04,0,20.6769
21:18.2,-0.38935,12.07,0,20.771
21:18.2,-0.38625,12.1,0,20.7593
21:18.3,-0.45255,12.14,0,20.5487
21:18.3,-0.46165,12.17,0,20.3706
21:18.3,-0.38385,12.2,0,20.5011
21:18.4,-0.52625,12.23,0,20.7836
21:18.4,-0.44855,12.27,0,20.568
21:18.4,-0.43095,12.3,0,20.422
21:18.5,-0.40365,12.33,0,20.6497
21:18.5,-0.42435,12.37,0,20.7001
21:18.5,-0.34125,12.4,0,20.4861
21:18.6,-0.62535,12.43,0,20.1087
21:18.6,-0.24155,12.47,0,19.9732
21:18.6,-0.69565,12.5,0,19.9197
21:18.7,-0.41685,12.53,0,19.9382
21:18.7,-0.30425,12.56,0,19.7651
21:18.7,-0.55175,12.6,0,20.1107
21:18.8,-0.22005,12.63,0,20.0268
21:18.8,-0.44855,12.66,0,20.1846
21:18.8,-0.48165,12.7,0,20.0768
21:18.9,-0.40365,12.73,0,20.6181
21:18.9,-0.46815,12.76,0,20.6929
21:18.9,-0.53445,12.79,0,20.7745
21:19.0,-0.33505,12.83,0,20.7404
21:19.0,-0.43095,12.86,0,21.6246
21:19.0,-0.38785,12.89,0,21.8676
21:19.1,-0.38225,12.93,0,22.0357
21:19.1,-0.41535,12.96,0,22.0898
21:19.1,-0.45255,12.99,0,22.183
21:19.2,-0.35085,13.02,0,22.1433
21:19.2,-0.41935,13.06,0,22.1433
21:19.2,-0.45255,13.09,0,22.0383
21:19.3,-0.43675,13.12,0,22.0501
21:19.3,-0.38225,13.16,0,21.7873
21:19.3,-0.34675,13.19,0,21.3751
21:19.4,-0.35085,13.22,0,21.9057
21:19.4,-0.44065,13.26,0,21.7871
21:19.4,-0.34675,13.29,0,21.6941
21:19.5,-0.49875,13.32,0,21.6191
21:19.5,-0.38785,13.35,0,21.7157
21:19.5,-0.43385,13.39,0,21.6631
21:19.6,-0.33745,13.42,0,21.4746
21:19.6,-0.42865,13.46,0,21.391
21:19.6,-0.48165,13.49,0,20.8928
21:19.7,-0.43675,13.52,0,20.8069
21:19.7,-0.37445,13.56,0,20.9214
21:19.7,-0.39965,13.59,0,20.8593
21:19.8,-0.38625,13.62,0,20.9228
21:19.8,-0.41995,13.65,0,21.0157
21:19.8,-0.43275,13.69,0,20.6708
21:19.9,-0.39775,13.72,0,20.6777
21:19.9,-0.43675,13.75,0,20.9444
21:19.9,-0.38785,13.79,0,20.9348
21:20.0,-0.46585,13.82,0,20.6884
21:20.0,-0.47745,13.85,0,20.8303
21:20.0,-0.38385,13.88,0,20.3739
21:20.1,-0.36795,13.92,0,20.7255
21:20.1,-0.45395,13.95,0,20.6928
21:20.1,-0.40365,13.98,0,20.796
21:20.2,-0.38385,14.02,0,20.8131
21:20.2,-0.41125,14.05,0,20.7531
21:20.2,-0.43275,14.08,0,20.6101
21:20.3,-0.45635,14.11,0,20.6978
21:20.3,-0.43275,14.15,0,20.6202
21:20.3,-0.43485,14.18,0,20.5772
21:20.4,-0.44575,14.22,0,20.369
21:20.4,-0.38385,14.25,0,20.7197
21:20.4,-0.50135,14.28,0,20.5644
21:20.5,-0.36665,14.32,0,20.6106
21:20.5,-0.43275,14.35,0,20.3505
21:20.5,-0.38385,14.38,0,20.6284
21:20.6,-0.43675,14.42,0,20.4898
21:20.6,-0.49875,14.45,0,20.218
21:20.6,-0.46985,14.48,0,19.8518
21:20.7,-0.48165,14.51,0,19.7824
21:20.7,-0.41935,14.55,0,19.3275
21:20.7,-0.38785,14.58,0,20.5031
21:20.8,-0.43275,14.61,0,19.9638
21:20.8,-0.38225,14.64,0,20.3808
21:20.8,-0.41935,14.68,0,19.9397
21:20.8,-0.41685,14.71,0,20.2136
21:20.9,-0.39965,14.74,0,20.0439
21:20.9,-0.40365,14.78,0,19.7412
21:20.9,-0.40175,14.81,0,19.3886
21:21.0,-0.37395,14.84,0,19.6981
21:21.0,-0.48685,14.87,0,20.5401
21:21.0,-0.45395,14.91,0,20.3578
21:21.1,-0.48285,14.94,0,20.3567
21:21.1,-0.50285,14.97,0,20.3373
21:21.1,-0.42475,15.01,0,20.3959
21:21.2,-0.44065,15.04,0,20.6006
21:21.2,-0.39965,15.07,0,20.6227
21:21.2,-0.40365,15.1,0,20.573
21:21.3,-0.41535,15.14,0,20.5121
21:21.3,-0.36665,15.17,0,20.4558
21:21.3,-0.52765,15.2,0,20.8277
21:21.4,-0.38385,15.24,0,20.2994
21:21.4,-0.43275,15.27,0,20.3043
21:21.4,-0.39965,15.3,0,20.0326
21:21.5,-0.41125,15.34,0,19.9719
21:21.5,-0.40175,15.37,0,19.9986
21:21.5,-0.46985,15.4,0,19.6626
21:21.6,-0.35085,15.43,0,19.1393
21:21.6,-0.46815,15.47,0,19.0135
21:21.6,-0.44855,15.5,0,18.9551
21:21.7,-0.38785,15.53,0,19.1028
21:21.7,-0.38385,15.57,0,19.1408
21:21.7,-0.46585,15.6,0,18.9919
21:21.8,-0.49875,15.63,0,18.7918
21:21.8,-0.39555,15.67,0,19.1492
21:21.8,-0.42085,15.7,0,18.9169
21:21.9,-0.40365,15.73,0,18.9716
21:21.9,-0.39165,15.76,0,18.9311
21:21.9,-0.40365,15.8,0,18.9754
21:22.0,-0.46165,15.83,0,19.2286
21:22.0,-0.47755,15.86,0,19.0922
21:22.0,-0.41935,15.9,0,19.2973
21:22.1,-0.38225,15.93,0,18.9918
21:22.1,-0.35085,15.96,0,19.0671
21:22.1,-0.46815,16,0,19.1788
21:22.2,-0.43675,16.03,0,19.1364
21:22.2,-0.41535,16.06,0,19.0037
21:22.2,-0.46585,16.09,0,19.3414
21:22.3,-0.40365,16.13,0,19.3514
21:22.3,-0.42475,16.16,0,19.1546
21:22.3,-0.36665,16.19,0,18.853
21:22.4,-0.46585,16.22,0,18.853
21:22.4,-0.39165,16.26,0,19.06
21:22.4,-0.37815,16.29,0,18.9396
21:22.5,-0.51865,16.32,0,18.9566
21:22.5,-0.38625,16.36,0,18.9816
21:22.5,-0.41685,16.39,0,18.6412
21:22.6,-0.44855,16.42,0,18.811
21:22.6,-0.44065,16.45,0,18.6108
21:22.6,-0.42315,16.49,0,19.0445
21:22.7,-0.41935,16.52,0,19.244
21:22.7,-0.52255,16.55,0,19.6429
21:22.7,-0.36665,16.59,0,19.575
21:22.8,-0.43275,16.62,0,19.5147
21:22.8,-0.39005,16.65,0,19.4382
21:22.8,-0.38785,16.68,0,19.1106
21:22.9,-0.46985,16.72,0,18.9613
21:22.9,-0.40845,16.75,0,19.0983
21:22.9,-0.40365,16.78,0,19.6186
21:23.0,-0.34905,16.82,0,19.5391
21:23.0,-0.51465,16.85,0,19.1742
21:23.0,-0.34905,16.88,0,19.0056
21:23.1,-0.44065,16.91,0,18.9465
21:23.1,-0.42315,16.95,0,19.1427
21:23.1,-0.40175,16.98,0,19.6322
21:23.2,-0.42085,17.01,0,19.4799
21:23.2,-0.41275,17.05,0,19.4221
21:23.2,-0.43675,17.08,0,19.1542
21:23.3,-0.44575,17.11,0,19.0529
21:23.3,-0.35685,17.15,0,19.2137
21:23.3,-0.46585,17.18,0,18.886
21:23.4,-0.43095,17.21,0,18.1718
21:23.4,-0.42085,17.25,0,18.7942
21:23.4,-0.50135,17.28,0,19.6715
21:23.5,-0.35085,17.31,0,19.5724
21:23.5,-0.42865,17.35,0,18.4294
21:23.5,-0.40365,17.38,0,18.5355
21:23.6,-0.47325,17.41,0,18.9561
21:23.6,-0.44995,17.45,0,18.2248
21:23.6,-0.35085,17.48,0,18.184
21:23.7,-0.39555,17.51,0,18.5426
21:23.7,-0.44995,17.54,0,17.9527
21:23.7,-0.48955,17.58,0,17.9158
21:23.7,-0.41125,17.61,0,17.9774
21:23.8,-0.44435,17.64,0,17.7634
21:23.8,-0.41685,17.68,0,17.9521
21:23.8,-0.43275,17.71,0,17.7387
21:23.9,-0.36665,17.74,0,17.8148
21:23.9,-0.49065,17.78,0,17.8635
21:23.9,-0.38225,17.81,0,17.7825
21:24.0,-0.48165,17.84,0,17.708
21:24.0,-0.45395,17.88,0,17.7519
21:24.0,-0.45745,17.91,0,18.0904
21:24.1,-0.40175,17.94,0,17.8176
21:24.1,-0.44015,17.98,0,17.8659
21:24.1,-0.43675,18.01,0,17.7709
21:24.2,-0.41275,18.04,0,17.5769
21:24.2,-0.43095,18.07,0,17.63
21:24.2,-0.44635,18.11,0,17.6071
21:24.3,-0.33745,18.14,0,17.7598
21:24.3,-0.44065,18.17,0,17.3829
21:24.3,-0.41125,18.21,0,17.8606
21:24.4,-0.38385,18.24,0,17.9503
21:24.4,-0.43095,18.27,0,17.8321
21:24.4,-0.35085,18.3,0,18.1667
21:24.5,-0.37055,18.34,0,17.8035
21:24.5,-0.46415,18.37,0,18.5651
21:24.5,-0.38225,18.4,0,17.969
21:24.6,-0.46585,18.44,0,17.9943
21:24.6,-0.45255,18.47,0,17.779
21:24.6,-0.47965,18.5,0,18.3766
21:24.7,-0.38485,18.54,0,17.9658
21:24.7,-0.43875,18.57,0,18.411
21:24.7,-0.34675,18.6,0,18.3473
21:24.8,-0.47195,18.64,0,17.7753
21:24.8,-0.37195,18.67,0,18.151
21:24.8,-0.47325,18.7,0,18.002
21:24.9,-0.44425,18.73,0,17.8183
21:24.9,-0.40365,18.77,0,17.8983
21:24.9,-0.43275,18.8,0,18.2541
21:25.0,-0.46985,18.83,0,17.749
21:25.0,-0.28055,18.87,0,17.6522
21:25.0,-0.44435,18.9,0,17.9263
21:25.1,-0.40495,18.93,0,17.8665
21:25.1,-0.30945,18.97,0,18.437
21:25.1,-0.49325,19,0,17.7829
21:25.2,-0.40875,19.03,0,17.913
21:25.2,-0.18115,19.06,0,17.6746
21:25.2,-0.51045,19.1,0,16.8173
21:25.3,-0.34255,19.13,0,17.5597
21:25.3,-0.45255,19.16,0,17.6582
21:25.3,-0.41995,19.2,0,16.8877
21:25.4,-0.53035,19.23,0,17.3184
21:25.4,-0.33345,19.26,0,17.2906
21:25.4,-0.40365,19.3,0,17.7896
21:25.5,-0.51865,19.33,0,17.823
21:25.5,-0.23785,19.36,0,18.3727
21:25.5,-0.41535,19.39,0,18.2294
21:25.6,-0.59325,19.43,0,19.0108
21:25.6,-0.50135,19.46,0,19.549
21:25.6,-0.60955,19.49,0,19.1049
21:25.7,-0.16955,19.53,0,19.3938
21:25.7,-0.64535,19.56,0,20.0728
21:25.7,-0.44175,19.59,0,19.3438
21:25.8,-0.34485,19.62,0,17.6899
21:25.8,-0.35085,19.66,0,20.9611
21:25.8,-0.59765,19.7,0,20.4742
21:25.9,-0.51465,19.73,0,21.2288
21:25.9,-0.23975,19.76,0,21.3949
21:25.9,-0.51865,19.79,0,20.9172
21:26.0,-0.40095,19.83,0,21.3817
21:26.0,-0.54355,19.86,0,20.5272
21:26.0,-0.32935,19.89,0,21.6782
21:26.1,-0.48685,19.93,0,21.5878
21:26.1,-0.40095,19.96,0,21.667
21:26.1,-0.41685,19.99,0,21.4468
21:26.2,-0.41535,20.03,0,21.7892
21:26.2,-0.42315,20.06,0,21.407
21:26.2,-0.35585,20.09,0,21.2084
21:26.3,-0.32165,20.12,0,20.6247
21:26.3,-0.43675,20.16,0,20.8606
21:26.3,-0.52255,20.19,0,20.8606
